from_node_id,to_node_id,distance_km,travel_hours,source_travel_minutes
L0000,L0078,47.0,0.7833333333333333,47
L0001,L0000,61.0,1.0166666666666666,61
L0001,L0001,0.0,0.0,0
L0001,L0002,61.0,1.0166666666666666,61
L0001,L0003,86.0,1.4333333333333333,86
L0001,L0004,20.0,0.3333333333333333,20
L0001,L0005,46.0,0.7666666666666667,46
L0001,L0006,67.0,1.1166666666666667,67
L0001,L0007,50.0,0.8333333333333334,50
L0001,L0008,40.0,0.6666666666666666,40
L0001,L0009,36.0,0.6,36
L0001,L0010,34.0,0.5666666666666667,34
L0001,L0011,31.0,0.5166666666666667,31
L0001,L0012,66.0,1.1,66
L0001,L0013,57.0,0.95,57
L0001,L0014,11.0,0.18333333333333332,11
L0001,L0015,67.0,1.1166666666666667,67
L0001,L0016,39.0,0.65,39
L0001,L0017,55.0,0.9166666666666666,55
L0001,L0018,51.0,0.85,51
L0001,L0019,69.0,1.15,69
L0001,L0020,20.0,0.3333333333333333,20
L0001,L0021,28.0,0.4666666666666667,28
L0001,L0022,43.0,0.7166666666666667,43
L0001,L0023,48.0,0.8,48
L0001,L0024,52.0,0.8666666666666667,52
L0001,L0025,55.0,0.9166666666666666,55
L0001,L0026,43.0,0.7166666666666667,43
L0001,L0027,22.0,0.36666666666666664,22
L0001,L0028,40.0,0.6666666666666666,40
L0001,L0029,46.0,0.7666666666666667,46
L0001,L0030,47.0,0.7833333333333333,47
L0001,L0031,57.0,0.95,57
L0001,L0032,57.0,0.95,57
L0001,L0033,49.0,0.8166666666666667,49
L0001,L0034,82.0,1.3666666666666667,82
L0001,L0035,41.0,0.6833333333333333,41
L0001,L0036,36.0,0.6,36
L0001,L0037,46.0,0.7666666666666667,46
L0001,L0038,24.0,0.4,24
L0001,L0039,60.0,1.0,60
L0001,L0040,62.0,1.0333333333333334,62
L0001,L0041,50.0,0.8333333333333334,50
L0001,L0042,41.0,0.6833333333333333,41
L0001,L0043,64.0,1.0666666666666667,64
L0001,L0044,74.0,1.2333333333333334,74
L0001,L0045,43.0,0.7166666666666667,43
L0001,L0046,74.0,1.2333333333333334,74
L0001,L0047,81.0,1.35,81
L0001,L0048,84.0,1.4,84
L0001,L0049,48.0,0.8,48
L0001,L0050,47.0,0.7833333333333333,47
L0001,L0051,52.0,0.8666666666666667,52
L0001,L0052,34.0,0.5666666666666667,34
L0001,L0053,41.0,0.6833333333333333,41
L0001,L0054,35.0,0.5833333333333334,35
L0001,L0055,22.0,0.36666666666666664,22
L0001,L0056,39.0,0.65,39
L0001,L0057,33.0,0.55,33
L0001,L0058,68.0,1.1333333333333333,68
L0001,L0059,44.0,0.7333333333333333,44
L0001,L0060,57.0,0.95,57
L0001,L0061,46.0,0.7666666666666667,46
L0001,L0062,54.0,0.9,54
L0001,L0063,61.0,1.0166666666666666,61
L0001,L0064,63.0,1.05,63
L0001,L0065,20.0,0.3333333333333333,20
L0001,L0066,55.0,0.9166666666666666,55
L0001,L0067,64.0,1.0666666666666667,64
L0001,L0068,64.0,1.0666666666666667,64
L0001,L0069,29.0,0.48333333333333334,29
L0001,L0070,24.0,0.4,24
L0001,L0071,55.0,0.9166666666666666,55
L0001,L0072,74.0,1.2333333333333334,74
L0001,L0073,52.0,0.8666666666666667,52
L0001,L0074,59.0,0.9833333333333333,59
L0001,L0075,64.0,1.0666666666666667,64
L0001,L0076,47.0,0.7833333333333333,47
L0001,L0077,52.0,0.8666666666666667,52
L0001,L0078,46.0,0.7666666666666667,46
L0002,L0000,86.0,1.4333333333333333,86
L0002,L0001,61.0,1.0166666666666666,61
L0002,L0002,0.0,0.0,0
L0002,L0003,61.0,1.0166666666666666,61
L0002,L0004,53.0,0.8833333333333333,53
L0002,L0005,51.0,0.85,51
L0002,L0006,67.0,1.1166666666666667,67
L0002,L0007,22.0,0.36666666666666664,22
L0002,L0008,57.0,0.95,57
L0002,L0009,28.0,0.4666666666666667,28
L0002,L0010,40.0,0.6666666666666666,40
L0002,L0011,49.0,0.8166666666666667,49
L0002,L0012,36.0,0.6,36
L0002,L0013,65.0,1.0833333333333333,65
L0002,L0014,53.0,0.8833333333333333,53
L0002,L0015,39.0,0.65,39
L0002,L0016,58.0,0.9666666666666667,58
L0002,L0017,52.0,0.8666666666666667,52
L0002,L0018,23.0,0.38333333333333336,23
L0002,L0019,37.0,0.6166666666666667,37
L0002,L0020,60.0,1.0,60
L0002,L0021,53.0,0.8833333333333333,53
L0002,L0022,44.0,0.7333333333333333,44
L0002,L0023,16.0,0.26666666666666666,16
L0002,L0024,27.0,0.45,27
L0002,L0025,75.0,1.25,75
L0002,L0026,35.0,0.5833333333333334,35
L0002,L0027,40.0,0.6666666666666666,40
L0002,L0028,33.0,0.55,33
L0002,L0029,60.0,1.0,60
L0002,L0030,57.0,0.95,57
L0002,L0031,63.0,1.05,63
L0002,L0032,66.0,1.1,66
L0002,L0033,25.0,0.4166666666666667,25
L0002,L0034,59.0,0.9833333333333333,59
L0002,L0035,59.0,0.9833333333333333,59
L0002,L0036,69.0,1.15,69
L0002,L0037,53.0,0.8833333333333333,53
L0002,L0038,39.0,0.65,39
L0002,L0039,27.0,0.45,27
L0002,L0040,76.0,1.2666666666666666,76
L0002,L0041,45.0,0.75,45
L0002,L0042,39.0,0.65,39
L0002,L0043,40.0,0.6666666666666666,40
L0002,L0044,60.0,1.0,60
L0002,L0045,56.0,0.9333333333333333,56
L0002,L0046,57.0,0.95,57
L0002,L0047,55.0,0.9166666666666666,55
L0002,L0048,59.0,0.9833333333333333,59
L0002,L0049,21.0,0.35,21
L0002,L0050,31.0,0.5166666666666667,31
L0002,L0051,14.0,0.23333333333333334,14
L0002,L0052,48.0,0.8,48
L0002,L0053,62.0,1.0333333333333334,62
L0002,L0054,40.0,0.6666666666666666,40
L0002,L0055,57.0,0.95,57
L0002,L0056,28.0,0.4666666666666667,28
L0002,L0057,31.0,0.5166666666666667,31
L0002,L0058,42.0,0.7,42
L0002,L0059,68.0,1.1333333333333333,68
L0002,L0060,73.0,1.2166666666666666,73
L0002,L0061,63.0,1.05,63
L0002,L0062,55.0,0.9166666666666666,55
L0002,L0063,54.0,0.9,54
L0002,L0064,73.0,1.2166666666666666,73
L0002,L0065,57.0,0.95,57
L0002,L0066,58.0,0.9666666666666667,58
L0002,L0067,21.0,0.35,21
L0002,L0068,20.0,0.3333333333333333,20
L0002,L0069,41.0,0.6833333333333333,41
L0002,L0070,56.0,0.9333333333333333,56
L0002,L0071,70.0,1.1666666666666667,70
L0002,L0072,46.0,0.7666666666666667,46
L0002,L0073,20.0,0.3333333333333333,20
L0002,L0074,80.0,1.3333333333333333,80
L0002,L0075,47.0,0.7833333333333333,47
L0002,L0076,22.0,0.36666666666666664,22
L0002,L0077,64.0,1.0666666666666667,64
L0002,L0078,40.0,0.6666666666666666,40
L0003,L0000,61.0,1.0166666666666666,61
L0003,L0001,86.0,1.4333333333333333,86
L0003,L0002,61.0,1.0166666666666666,61
L0003,L0003,0.0,0.0,0
L0003,L0004,68.0,1.1333333333333333,68
L0003,L0005,42.0,0.7,42
L0003,L0006,31.0,0.5166666666666667,31
L0003,L0007,47.0,0.7833333333333333,47
L0003,L0008,51.0,0.85,51
L0003,L0009,60.0,1.0,60
L0003,L0010,53.0,0.8833333333333333,53
L0003,L0011,56.0,0.9333333333333333,56
L0003,L0012,27.0,0.45,27
L0003,L0013,39.0,0.65,39
L0003,L0014,76.0,1.2666666666666666,76
L0003,L0015,24.0,0.4,24
L0003,L0016,52.0,0.8666666666666667,52
L0003,L0017,33.0,0.55,33
L0003,L0018,45.0,0.75,45
L0003,L0019,26.0,0.43333333333333335,26
L0003,L0020,71.0,1.1833333333333333,71
L0003,L0021,60.0,1.0,60
L0003,L0022,43.0,0.7166666666666667,43
L0003,L0023,56.0,0.9333333333333333,56
L0003,L0024,41.0,0.6833333333333333,41
L0003,L0025,53.0,0.8833333333333333,53
L0003,L0026,46.0,0.7666666666666667,46
L0003,L0027,72.0,1.2,72
L0003,L0028,50.0,0.8333333333333334,50
L0003,L0029,47.0,0.7833333333333333,47
L0003,L0030,44.0,0.7333333333333333,44
L0003,L0031,38.0,0.6333333333333333,38
L0003,L0032,41.0,0.6833333333333333,41
L0003,L0033,46.0,0.7666666666666667,46
L0003,L0034,5.0,0.08333333333333333,5
L0003,L0035,52.0,0.8666666666666667,52
L0003,L0036,64.0,1.0666666666666667,64
L0003,L0037,43.0,0.7166666666666667,43
L0003,L0038,69.0,1.15,69
L0003,L0039,37.0,0.6166666666666667,37
L0003,L0040,46.0,0.7666666666666667,46
L0003,L0041,37.0,0.6166666666666667,37
L0003,L0042,46.0,0.7666666666666667,46
L0003,L0043,25.0,0.4166666666666667,25
L0003,L0044,15.0,0.25,15
L0003,L0045,48.0,0.8,48
L0003,L0046,15.0,0.25,15
L0003,L0047,7.0,0.11666666666666667,7
L0003,L0048,3.0,0.05,3
L0003,L0049,50.0,0.8333333333333334,50
L0003,L0050,44.0,0.7333333333333333,44
L0003,L0051,53.0,0.8833333333333333,53
L0003,L0052,53.0,0.8833333333333333,53
L0003,L0053,54.0,0.9,54
L0003,L0054,52.0,0.8666666666666667,52
L0003,L0055,67.0,1.1166666666666667,67
L0003,L0056,54.0,0.9,54
L0003,L0057,62.0,1.0333333333333334,62
L0003,L0058,22.0,0.36666666666666664,22
L0003,L0059,56.0,0.9333333333333333,56
L0003,L0060,48.0,0.8,48
L0003,L0061,50.0,0.8333333333333334,50
L0003,L0062,36.0,0.6,36
L0003,L0063,27.0,0.45,27
L0003,L0064,42.0,0.7,42
L0003,L0065,69.0,1.15,69
L0003,L0066,37.0,0.6166666666666667,37
L0003,L0067,41.0,0.6833333333333333,41
L0003,L0068,42.0,0.7,42
L0003,L0069,59.0,0.9833333333333333,59
L0003,L0070,65.0,1.0833333333333333,65
L0003,L0071,47.0,0.7833333333333333,47
L0003,L0072,16.0,0.26666666666666666,16
L0003,L0073,47.0,0.7833333333333333,47
L0003,L0074,55.0,0.9166666666666666,55
L0003,L0075,23.0,0.38333333333333336,23
L0003,L0076,49.0,0.8166666666666667,49
L0003,L0077,44.0,0.7333333333333333,44
L0003,L0078,42.0,0.7,42
L0004,L0000,46.0,0.7666666666666667,46
L0004,L0001,20.0,0.3333333333333333,20
L0004,L0002,53.0,0.8833333333333333,53
L0004,L0003,68.0,1.1333333333333333,68
L0004,L0004,0.0,0.0,0
L0004,L0005,27.0,0.45,27
L0004,L0006,49.0,0.8166666666666667,49
L0004,L0007,37.0,0.6166666666666667,37
L0004,L0008,22.0,0.36666666666666664,22
L0004,L0009,26.0,0.43333333333333335,26
L0004,L0010,18.0,0.3,18
L0004,L0011,12.0,0.2,12
L0004,L0012,49.0,0.8166666666666667,49
L0004,L0013,39.0,0.65,39
L0004,L0014,12.0,0.2,12
L0004,L0015,50.0,0.8333333333333334,50
L0004,L0016,21.0,0.35,21
L0004,L0017,37.0,0.6166666666666667,37
L0004,L0018,37.0,0.6166666666666667,37
L0004,L0019,52.0,0.8666666666666667,52
L0004,L0020,8.0,0.13333333333333333,8
L0004,L0021,9.0,0.15,9
L0004,L0022,25.0,0.4166666666666667,25
L0004,L0023,38.0,0.6333333333333333,38
L0004,L0024,37.0,0.6166666666666667,37
L0004,L0025,38.0,0.6333333333333333,38
L0004,L0026,27.0,0.45,27
L0004,L0027,19.0,0.31666666666666665,19
L0004,L0028,25.0,0.4166666666666667,25
L0004,L0029,28.0,0.4666666666666667,28
L0004,L0030,29.0,0.48333333333333334,29
L0004,L0031,39.0,0.65,39
L0004,L0032,39.0,0.65,39
L0004,L0033,35.0,0.5833333333333334,35
L0004,L0034,63.0,1.05,63
L0004,L0035,22.0,0.36666666666666664,22
L0004,L0036,22.0,0.36666666666666664,22
L0004,L0037,27.0,0.45,27
L0004,L0038,18.0,0.3,18
L0004,L0039,46.0,0.7666666666666667,46
L0004,L0040,45.0,0.75,45
L0004,L0041,32.0,0.5333333333333333,32
L0004,L0042,24.0,0.4,24
L0004,L0043,47.0,0.7833333333333333,47
L0004,L0044,55.0,0.9166666666666666,55
L0004,L0045,24.0,0.4,24
L0004,L0046,55.0,0.9166666666666666,55
L0004,L0047,63.0,1.05,63
L0004,L0048,66.0,1.1,66
L0004,L0049,36.0,0.6,36
L0004,L0050,31.0,0.5166666666666667,31
L0004,L0051,41.0,0.6833333333333333,41
L0004,L0052,16.0,0.26666666666666666,16
L0004,L0053,23.0,0.38333333333333336,23
L0004,L0054,18.0,0.3,18
L0004,L0055,6.0,0.1,6
L0004,L0056,27.0,0.45,27
L0004,L0057,24.0,0.4,24
L0004,L0058,51.0,0.85,51
L0004,L0059,27.0,0.45,27
L0004,L0060,40.0,0.6666666666666666,40
L0004,L0061,28.0,0.4666666666666667,28
L0004,L0062,35.0,0.5833333333333334,35
L0004,L0063,42.0,0.7,42
L0004,L0064,45.0,0.75,45
L0004,L0065,5.0,0.08333333333333333,5
L0004,L0066,36.0,0.6,36
L0004,L0067,50.0,0.8333333333333334,50
L0004,L0068,50.0,0.8333333333333334,50
L0004,L0069,14.0,0.23333333333333334,14
L0004,L0070,6.0,0.1,6
L0004,L0071,37.0,0.6166666666666667,37
L0004,L0072,57.0,0.95,57
L0004,L0073,40.0,0.6666666666666666,40
L0004,L0074,43.0,0.7166666666666667,43
L0004,L0075,46.0,0.7666666666666667,46
L0004,L0076,35.0,0.5833333333333334,35
L0004,L0077,34.0,0.5666666666666667,34
L0004,L0078,28.0,0.4666666666666667,28
L0005,L0000,36.0,0.6,36
L0005,L0001,46.0,0.7666666666666667,46
L0005,L0002,51.0,0.85,51
L0005,L0003,42.0,0.7,42
L0005,L0004,27.0,0.45,27
L0005,L0005,0.0,0.0,0
L0005,L0006,24.0,0.4,24
L0005,L0007,29.0,0.48333333333333334,29
L0005,L0008,11.0,0.18333333333333332,11
L0005,L0009,32.0,0.5333333333333333,32
L0005,L0010,17.0,0.2833333333333333,17
L0005,L0011,16.0,0.26666666666666666,16
L0005,L0012,29.0,0.48333333333333334,29
L0005,L0013,17.0,0.2833333333333333,17
L0005,L0014,37.0,0.6166666666666667,37
L0005,L0015,29.0,0.48333333333333334,29
L0005,L0016,13.0,0.21666666666666667,13
L0005,L0017,10.0,0.16666666666666666,10
L0005,L0018,28.0,0.4666666666666667,28
L0005,L0019,32.0,0.5333333333333333,32
L0005,L0020,30.0,0.5,30
L0005,L0021,19.0,0.31666666666666665,19
L0005,L0022,8.0,0.13333333333333333,8
L0005,L0023,37.0,0.6166666666666667,37
L0005,L0024,25.0,0.4166666666666667,25
L0005,L0025,26.0,0.43333333333333335,26
L0005,L0026,17.0,0.2833333333333333,17
L0005,L0027,37.0,0.6166666666666667,37
L0005,L0028,20.0,0.3333333333333333,20
L0005,L0029,11.0,0.18333333333333332,11
L0005,L0030,8.0,0.13333333333333333,8
L0005,L0031,16.0,0.26666666666666666,16
L0005,L0032,18.0,0.3,18
L0005,L0033,26.0,0.43333333333333335,26
L0005,L0034,38.0,0.6333333333333333,38
L0005,L0035,13.0,0.21666666666666667,13
L0005,L0036,26.0,0.43333333333333335,26
L0005,L0037,4.0,0.06666666666666667,4
L0005,L0038,34.0,0.5666666666666667,34
L0005,L0039,31.0,0.5166666666666667,31
L0005,L0040,27.0,0.45,27
L0005,L0041,9.0,0.15,9
L0005,L0042,13.0,0.21666666666666667,13
L0005,L0043,25.0,0.4166666666666667,25
L0005,L0044,29.0,0.48333333333333334,29
L0005,L0045,8.0,0.13333333333333333,8
L0005,L0046,29.0,0.48333333333333334,29
L0005,L0047,38.0,0.6333333333333333,38
L0005,L0048,40.0,0.6666666666666666,40
L0005,L0049,31.0,0.5166666666666667,31
L0005,L0050,20.0,0.3333333333333333,20
L0005,L0051,37.0,0.6166666666666667,37
L0005,L0052,13.0,0.21666666666666667,13
L0005,L0053,15.0,0.25,15
L0005,L0054,17.0,0.2833333333333333,17
L0005,L0055,26.0,0.43333333333333335,26
L0005,L0056,27.0,0.45,27
L0005,L0057,31.0,0.5166666666666667,31
L0005,L0058,29.0,0.48333333333333334,29
L0005,L0059,20.0,0.3333333333333333,20
L0005,L0060,23.0,0.38333333333333336,23
L0005,L0061,14.0,0.23333333333333334,14
L0005,L0062,9.0,0.15,9
L0005,L0063,16.0,0.26666666666666666,16
L0005,L0064,25.0,0.4166666666666667,25
L0005,L0065,28.0,0.4666666666666667,28
L0005,L0066,11.0,0.18333333333333332,11
L0005,L0067,38.0,0.6333333333333333,38
L0005,L0068,39.0,0.65,39
L0005,L0069,22.0,0.36666666666666664,22
L0005,L0070,24.0,0.4,24
L0005,L0071,20.0,0.3333333333333333,20
L0005,L0072,34.0,0.5666666666666667,34
L0005,L0073,32.0,0.5333333333333333,32
L0005,L0074,31.0,0.5166666666666667,31
L0005,L0075,21.0,0.35,21
L0005,L0076,29.0,0.48333333333333334,29
L0005,L0077,14.0,0.23333333333333334,14
L0005,L0078,12.0,0.2,12
L0006,L0000,31.0,0.5166666666666667,31
L0006,L0001,67.0,1.1166666666666667,67
L0006,L0002,67.0,1.1166666666666667,67
L0006,L0003,31.0,0.5166666666666667,31
L0006,L0004,49.0,0.8166666666666667,49
L0006,L0005,24.0,0.4,24
L0006,L0006,0.0,0.0,0
L0006,L0007,47.0,0.7833333333333333,47
L0006,L0008,28.0,0.4666666666666667,28
L0006,L0009,53.0,0.8833333333333333,53
L0006,L0010,40.0,0.6666666666666666,40
L0006,L0011,38.0,0.6333333333333333,38
L0006,L0012,36.0,0.6,36
L0006,L0013,12.0,0.2,12
L0006,L0014,59.0,0.9833333333333333,59
L0006,L0015,33.0,0.55,33
L0006,L0016,29.0,0.48333333333333334,29
L0006,L0017,17.0,0.2833333333333333,17
L0006,L0018,45.0,0.75,45
L0006,L0019,37.0,0.6166666666666667,37
L0006,L0020,49.0,0.8166666666666667,49
L0006,L0021,40.0,0.6666666666666666,40
L0006,L0022,30.0,0.5,30
L0006,L0023,56.0,0.9333333333333333,56
L0006,L0024,41.0,0.6833333333333333,41
L0006,L0025,24.0,0.4,24
L0006,L0026,38.0,0.6333333333333333,38
L0006,L0027,60.0,1.0,60
L0006,L0028,42.0,0.7,42
L0006,L0029,22.0,0.36666666666666664,22
L0006,L0030,21.0,0.35,21
L0006,L0031,11.0,0.18333333333333332,11
L0006,L0032,13.0,0.21666666666666667,13
L0006,L0033,44.0,0.7333333333333333,44
L0006,L0034,27.0,0.45,27
L0006,L0035,28.0,0.4666666666666667,28
L0006,L0036,38.0,0.6333333333333333,38
L0006,L0037,23.0,0.38333333333333336,23
L0006,L0038,57.0,0.95,57
L0006,L0039,42.0,0.7,42
L0006,L0040,16.0,0.26666666666666666,16
L0006,L0041,25.0,0.4166666666666667,25
L0006,L0042,34.0,0.5666666666666667,34
L0006,L0043,30.0,0.5,30
L0006,L0044,17.0,0.2833333333333333,17
L0006,L0045,25.0,0.4166666666666667,25
L0006,L0046,19.0,0.31666666666666665,19
L0006,L0047,30.0,0.5,30
L0006,L0048,30.0,0.5,30
L0006,L0049,49.0,0.8166666666666667,49
L0006,L0050,39.0,0.65,39
L0006,L0051,55.0,0.9166666666666666,55
L0006,L0052,35.0,0.5833333333333334,35
L0006,L0053,29.0,0.48333333333333334,29
L0006,L0054,39.0,0.65,39
L0006,L0055,46.0,0.7666666666666667,46
L0006,L0056,48.0,0.8,48
L0006,L0057,53.0,0.8833333333333333,53
L0006,L0058,31.0,0.5166666666666667,31
L0006,L0059,29.0,0.48333333333333334,29
L0006,L0060,19.0,0.31666666666666665,19
L0006,L0061,24.0,0.4,24
L0006,L0062,16.0,0.26666666666666666,16
L0006,L0063,14.0,0.23333333333333334,14
L0006,L0064,12.0,0.2,12
L0006,L0065,49.0,0.8166666666666667,49
L0006,L0066,14.0,0.23333333333333334,14
L0006,L0067,50.0,0.8333333333333334,50
L0006,L0068,51.0,0.85,51
L0006,L0069,45.0,0.75,45
L0006,L0070,44.0,0.7333333333333333,44
L0006,L0071,18.0,0.3,18
L0006,L0072,32.0,0.5333333333333333,32
L0006,L0073,48.0,0.8,48
L0006,L0074,26.0,0.43333333333333335,26
L0006,L0075,22.0,0.36666666666666664,22
L0006,L0076,48.0,0.8,48
L0006,L0077,17.0,0.2833333333333333,17
L0006,L0078,31.0,0.5166666666666667,31
L0007,L0000,65.0,1.0833333333333333,65
L0007,L0001,50.0,0.8333333333333334,50
L0007,L0002,22.0,0.36666666666666664,22
L0007,L0003,47.0,0.7833333333333333,47
L0007,L0004,37.0,0.6166666666666667,37
L0007,L0005,29.0,0.48333333333333334,29
L0007,L0006,47.0,0.7833333333333333,47
L0007,L0007,0.0,0.0,0
L0007,L0008,36.0,0.6,36
L0007,L0009,17.0,0.2833333333333333,17
L0007,L0010,22.0,0.36666666666666664,22
L0007,L0011,30.0,0.5,30
L0007,L0012,21.0,0.35,21
L0007,L0013,44.0,0.7333333333333333,44
L0007,L0014,41.0,0.6833333333333333,41
L0007,L0015,24.0,0.4,24
L0007,L0016,38.0,0.6333333333333333,38
L0007,L0017,31.0,0.5166666666666667,31
L0007,L0018,2.0,0.03333333333333333,2
L0007,L0019,23.0,0.38333333333333336,23
L0007,L0020,44.0,0.7333333333333333,44
L0007,L0021,34.0,0.5666666666666667,34
L0007,L0022,23.0,0.38333333333333336,23
L0007,L0023,11.0,0.18333333333333332,11
L0007,L0024,7.0,0.11666666666666667,7
L0007,L0025,54.0,0.9,54
L0007,L0026,14.0,0.23333333333333334,14
L0007,L0027,31.0,0.5166666666666667,31
L0007,L0028,14.0,0.23333333333333334,14
L0007,L0029,39.0,0.65,39
L0007,L0030,36.0,0.6,36
L0007,L0031,42.0,0.7,42
L0007,L0032,45.0,0.75,45
L0007,L0033,4.0,0.06666666666666667,4
L0007,L0034,44.0,0.7333333333333333,44
L0007,L0035,39.0,0.65,39
L0007,L0036,50.0,0.8333333333333334,50
L0007,L0037,32.0,0.5333333333333333,32
L0007,L0038,28.0,0.4666666666666667,28
L0007,L0039,12.0,0.2,12
L0007,L0040,55.0,0.9166666666666666,55
L0007,L0041,24.0,0.4,24
L0007,L0042,19.0,0.31666666666666665,19
L0007,L0043,23.0,0.38333333333333336,23
L0007,L0044,42.0,0.7,42
L0007,L0045,35.0,0.5833333333333334,35
L0007,L0046,40.0,0.6666666666666666,40
L0007,L0047,41.0,0.6833333333333333,41
L0007,L0048,45.0,0.75,45
L0007,L0049,4.0,0.06666666666666667,4
L0007,L0050,10.0,0.16666666666666666,10
L0007,L0051,9.0,0.15,9
L0007,L0052,29.0,0.48333333333333334,29
L0007,L0053,42.0,0.7,42
L0007,L0054,21.0,0.35,21
L0007,L0055,40.0,0.6666666666666666,40
L0007,L0056,12.0,0.2,12
L0007,L0057,19.0,0.31666666666666665,19
L0007,L0058,26.0,0.43333333333333335,26
L0007,L0059,47.0,0.7833333333333333,47
L0007,L0060,52.0,0.8666666666666667,52
L0007,L0061,42.0,0.7,42
L0007,L0062,34.0,0.5666666666666667,34
L0007,L0063,34.0,0.5666666666666667,34
L0007,L0064,52.0,0.8666666666666667,52
L0007,L0065,41.0,0.6833333333333333,41
L0007,L0066,37.0,0.6166666666666667,37
L0007,L0067,14.0,0.23333333333333334,14
L0007,L0068,14.0,0.23333333333333334,14
L0007,L0069,24.0,0.4,24
L0007,L0070,39.0,0.65,39
L0007,L0071,49.0,0.8166666666666667,49
L0007,L0072,32.0,0.5333333333333333,32
L0007,L0073,3.0,0.05,3
L0007,L0074,59.0,0.9833333333333333,59
L0007,L0075,29.0,0.48333333333333334,29
L0007,L0076,4.0,0.06666666666666667,4
L0007,L0077,43.0,0.7166666666666667,43
L0007,L0078,19.0,0.31666666666666665,19
L0008,L0000,31.0,0.5166666666666667,31
L0008,L0001,40.0,0.6666666666666666,40
L0008,L0002,57.0,0.95,57
L0008,L0003,51.0,0.85,51
L0008,L0004,22.0,0.36666666666666664,22
L0008,L0005,11.0,0.18333333333333332,11
L0008,L0006,28.0,0.4666666666666667,28
L0008,L0007,36.0,0.6,36
L0008,L0008,0.0,0.0,0
L0008,L0009,34.0,0.5666666666666667,34
L0008,L0010,19.0,0.31666666666666665,19
L0008,L0011,13.0,0.21666666666666667,13
L0008,L0012,39.0,0.65,39
L0008,L0013,18.0,0.3,18
L0008,L0014,33.0,0.55,33
L0008,L0015,38.0,0.6333333333333333,38
L0008,L0016,3.0,0.05,3
L0008,L0017,19.0,0.31666666666666665,19
