task_id,start_hour,finish_hour,origin_node_id,destination_node_id,self_cost,outsource_cost,base_risk,historical_mode,product_id,hazard_class
T00018,8.833333333333334,9.883333333333333,L0011,L0078,63.0,95.94999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00019,12.15,13.1,L0030,L0051,57.0,75.05,0.0,official_public_fixed_time_revised_derived,public,all
T00020,14.266666666666667,15.65,L0005,L0035,83.0,95.0,0.0,official_public_fixed_time_revised_derived,public,all
T00021,12.116666666666667,13.533333333333333,L0052,L0022,85.0,95.0,0.0,official_public_fixed_time_revised_derived,public,all
T00022,8.766666666666667,10.016666666666667,L0029,L0037,75.0,87.39999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00023,15.866666666666667,17.05,L0035,L0051,71.0,84.55,0.0,official_public_fixed_time_revised_derived,public,all
T00024,8.55,9.833333333333334,L0038,L0008,77.0,94.05,0.0,official_public_fixed_time_revised_derived,public,all
T00025,8.9,10.033333333333333,L0053,L0049,68.0,86.45,0.0,official_public_fixed_time_revised_derived,public,all
T00026,7.033333333333333,7.783333333333333,L0049,L0045,45.0,76.0,0.0,official_public_fixed_time_revised_derived,public,all
T00027,7.8,8.566666666666666,L0054,L0024,46.0,72.2,0.0,official_public_fixed_time_revised_derived,public,all
T00028,7.366666666666666,8.133333333333333,L0011,L0060,46.0,79.8,0.0,official_public_fixed_time_revised_derived,public,all
T00029,12.933333333333334,13.416666666666666,L0020,L0021,29.0,50.349999999999994,0.0,official_public_fixed_time_revised_derived,public,all
T00030,16.366666666666667,17.1,L0068,L0032,44.0,76.95,0.0,official_public_fixed_time_revised_derived,public,all
T00031,17.05,17.533333333333335,L0050,L0022,29.0,46.55,0.0,official_public_fixed_time_revised_derived,public,all
T00032,10.133333333333333,11.716666666666667,L0046,L0069,95.0,97.85,0.0,official_public_fixed_time_revised_derived,public,all
T00033,16.616666666666667,17.633333333333333,L0055,L0053,61.0,79.8,0.0,official_public_fixed_time_revised_derived,public,all
T00034,14.6,15.383333333333333,L0068,L0040,47.0,79.8,0.0,official_public_fixed_time_revised_derived,public,all
T00035,17.516666666666666,18.466666666666665,L0036,L0075,57.0,87.39999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00036,7.233333333333333,8.133333333333333,L0075,L0038,54.0,84.55,0.0,official_public_fixed_time_revised_derived,public,all
T00037,8.566666666666666,9.066666666666666,L0011,L0042,30.0,64.6,0.0,official_public_fixed_time_revised_derived,public,all
T00038,8.333333333333334,8.9,L0070,L0062,34.0,36.1,0.0,official_public_fixed_time_revised_derived,public,all
T00039,10.333333333333334,11.383333333333333,L0009,L0038,63.0,86.45,0.0,official_public_fixed_time_revised_derived,public,all
T00040,16.116666666666667,16.85,L0066,L0039,44.0,72.2,0.0,official_public_fixed_time_revised_derived,public,all
T00041,9.416666666666666,10.416666666666666,L0019,L0022,60.0,78.85,0.0,official_public_fixed_time_revised_derived,public,all
T00042,8.266666666666667,9.533333333333333,L0008,L0025,76.0,75.05,0.0,official_public_fixed_time_revised_derived,public,all
T00043,9.683333333333334,10.266666666666667,L0039,L0030,35.0,57.949999999999996,0.0,official_public_fixed_time_revised_derived,public,all
T00044,8.216666666666667,9.25,L0047,L0032,62.0,76.0,0.0,official_public_fixed_time_revised_derived,public,all
T00045,7.1,7.85,L0075,L0060,45.0,76.0,0.0,official_public_fixed_time_revised_derived,public,all
T00046,17.966666666666665,18.7,L0074,L0060,44.0,75.05,0.0,official_public_fixed_time_revised_derived,public,all
T00047,17.916666666666668,18.35,L0011,L0041,26.0,60.8,0.0,official_public_fixed_time_revised_derived,public,all
T00048,7.766666666666667,8.716666666666667,L0060,L0054,57.0,72.2,0.0,official_public_fixed_time_revised_derived,public,all
T00049,11.516666666666667,11.933333333333334,L0029,L0076,25.0,39.9,0.0,official_public_fixed_time_revised_derived,public,all
T00050,15.333333333333334,15.733333333333333,L0056,L0009,24.0,47.5,0.0,official_public_fixed_time_revised_derived,public,all
T00051,11.233333333333333,12.133333333333333,L0074,L0056,54.0,84.55,0.0,official_public_fixed_time_revised_derived,public,all
T00052,17.666666666666668,18.566666666666666,L0037,L0020,54.0,76.0,0.0,official_public_fixed_time_revised_derived,public,all
T00053,14.016666666666667,14.833333333333334,L0060,L0021,49.0,64.6,0.0,official_public_fixed_time_revised_derived,public,all
T00054,7.683333333333334,8.733333333333333,L0012,L0040,63.0,81.7,0.0,official_public_fixed_time_revised_derived,public,all
T00055,8.95,9.8,L0014,L0010,51.0,83.6,0.0,official_public_fixed_time_revised_derived,public,all
T00056,17.216666666666665,18.2,L0063,L0055,59.0,92.14999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00057,17.683333333333334,18.733333333333334,L0016,L0073,63.0,76.0,0.0,official_public_fixed_time_revised_derived,public,all
T00058,17.133333333333333,17.9,L0059,L0038,46.0,81.7,0.0,official_public_fixed_time_revised_derived,public,all
T00059,17.616666666666667,18.183333333333334,L0021,L0026,34.0,64.6,0.0,official_public_fixed_time_revised_derived,public,all
T00060,8.366666666666667,8.883333333333333,L0014,L0022,31.0,64.6,0.0,official_public_fixed_time_revised_derived,public,all
T00061,14.983333333333333,16.083333333333332,L0055,L0064,66.0,84.55,0.0,official_public_fixed_time_revised_derived,public,all
T00062,10.883333333333333,11.416666666666666,L0065,L0049,32.0,64.6,0.0,official_public_fixed_time_revised_derived,public,all
T00063,12.4,13.033333333333333,L0041,L0049,38.0,69.35,0.0,official_public_fixed_time_revised_derived,public,all
T00064,12.583333333333334,14.0,L0034,L0035,85.0,86.45,0.0,official_public_fixed_time_revised_derived,public,all
T00065,9.383333333333333,10.333333333333334,L0055,L0033,57.0,76.0,0.0,official_public_fixed_time_revised_derived,public,all
T00066,7.733333333333333,8.95,L0072,L0048,73.0,89.3,0.0,official_public_fixed_time_revised_derived,public,all
T00067,17.383333333333333,18.166666666666668,L0012,L0039,47.0,66.5,0.0,official_public_fixed_time_revised_derived,public,all
T00068,13.45,14.8,L0060,L0017,81.0,95.0,0.0,official_public_fixed_time_revised_derived,public,all
T00069,17.583333333333332,18.6,L0063,L0057,61.0,94.05,0.0,official_public_fixed_time_revised_derived,public,all
T00070,17.25,18.15,L0059,L0072,54.0,89.3,0.0,official_public_fixed_time_revised_derived,public,all
T00071,17.783333333333335,19.1,L0049,L0027,79.0,108.3,0.0,official_public_fixed_time_revised_derived,public,all
T00072,7.983333333333333,9.05,L0072,L0060,64.0,80.75,0.0,official_public_fixed_time_revised_derived,public,all
T00073,8.283333333333333,9.866666666666667,L0064,L0031,95.0,101.64999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00074,7.383333333333334,8.066666666666666,L0068,L0004,41.0,74.1,0.0,official_public_fixed_time_revised_derived,public,all
T00075,11.766666666666667,12.533333333333333,L0061,L0053,46.0,63.65,0.0,official_public_fixed_time_revised_derived,public,all
T00076,7.666666666666667,8.133333333333333,L0050,L0049,28.0,45.599999999999994,0.0,official_public_fixed_time_revised_derived,public,all
T00077,17.866666666666667,18.833333333333332,L0028,L0070,58.0,88.35,0.0,official_public_fixed_time_revised_derived,public,all
T00078,13.45,14.15,L0030,L0037,42.0,60.8,0.0,official_public_fixed_time_revised_derived,public,all
T00079,8.7,9.616666666666667,L0027,L0077,55.0,69.35,0.0,official_public_fixed_time_revised_derived,public,all
T00080,7.166666666666667,8.533333333333333,L0046,L0060,82.0,85.5,0.0,official_public_fixed_time_revised_derived,public,all
T00081,15.683333333333334,16.233333333333334,L0024,L0034,33.0,59.849999999999994,0.0,official_public_fixed_time_revised_derived,public,all
T00082,9.783333333333333,10.316666666666666,L0037,L0024,32.0,55.099999999999994,0.0,official_public_fixed_time_revised_derived,public,all
T00083,11.8,12.633333333333333,L0005,L0067,50.0,63.65,0.0,official_public_fixed_time_revised_derived,public,all
T00084,16.5,17.383333333333333,L0065,L0032,53.0,84.55,0.0,official_public_fixed_time_revised_derived,public,all
T00085,10.333333333333334,11.466666666666667,L0072,L0077,68.0,84.55,0.0,official_public_fixed_time_revised_derived,public,all
T00086,17.55,18.366666666666667,L0053,L0076,49.0,68.39999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00087,8.116666666666667,9.533333333333333,L0043,L0061,85.0,95.0,0.0,official_public_fixed_time_revised_derived,public,all
T00088,7.516666666666667,8.133333333333333,L0038,L0067,37.0,56.05,0.0,official_public_fixed_time_revised_derived,public,all
T00089,7.283333333333333,8.816666666666666,L0046,L0056,92.0,95.0,0.0,official_public_fixed_time_revised_derived,public,all
T00090,7.016666666666667,7.7,L0067,L0012,41.0,62.699999999999996,0.0,official_public_fixed_time_revised_derived,public,all
T00091,12.35,13.366666666666667,L0038,L0019,61.0,78.85,0.0,official_public_fixed_time_revised_derived,public,all
T00092,13.983333333333333,14.85,L0004,L0009,52.0,76.95,0.0,official_public_fixed_time_revised_derived,public,all
T00093,13.516666666666667,14.383333333333333,L0076,L0019,52.0,79.8,0.0,official_public_fixed_time_revised_derived,public,all
T00094,15.966666666666667,17.0,L0057,L0047,62.0,82.64999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00095,7.666666666666667,7.883333333333334,L0053,L0048,13.0,34.199999999999996,0.0,official_public_fixed_time_revised_derived,public,all
T00096,14.066666666666666,15.233333333333333,L0029,L0044,70.0,82.64999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00097,16.466666666666665,17.116666666666667,L0044,L0049,39.0,63.65,0.0,official_public_fixed_time_revised_derived,public,all
T00098,17.483333333333334,18.083333333333332,L0056,L0072,36.0,58.9,0.0,official_public_fixed_time_revised_derived,public,all
T00099,13.983333333333333,14.95,L0031,L0035,58.0,82.64999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00100,11.2,12.316666666666666,L0026,L0040,67.0,81.7,0.0,official_public_fixed_time_revised_derived,public,all
T00101,8.35,11.95,L0044,L0044,216.0,231.79999999999998,0.0,official_public_fixed_time_revised_derived,public,all
T00102,18.016666666666666,22.35,L0043,L0043,260.0,261.25,0.0,official_public_fixed_time_revised_derived,public,all
T00103,9.3,13.066666666666666,L0063,L0063,226.0,250.79999999999998,0.0,official_public_fixed_time_revised_derived,public,all
T00104,13.55,16.916666666666668,L0052,L0052,202.0,206.14999999999998,0.0,official_public_fixed_time_revised_derived,public,all
T00105,17.95,22.566666666666666,L0057,L0057,277.0,286.9,0.0,official_public_fixed_time_revised_derived,public,all
T00106,18.0,21.933333333333334,L0068,L0068,236.0,259.34999999999997,0.0,official_public_fixed_time_revised_derived,public,all
T00107,7.566666666666666,11.033333333333333,L0071,L0071,208.0,220.39999999999998,0.0,official_public_fixed_time_revised_derived,public,all
T00108,11.416666666666666,16.216666666666665,L0018,L0018,288.0,303.05,0.0,official_public_fixed_time_revised_derived,public,all
T00109,6.45,10.2,L0049,L0049,225.0,247.0,0.0,official_public_fixed_time_revised_derived,public,all
T00110,16.966666666666665,21.083333333333332,L0075,L0075,247.0,267.9,0.0,official_public_fixed_time_revised_derived,public,all
T00111,6.35,11.116666666666667,L0044,L0044,286.0,298.3,0.0,official_public_fixed_time_revised_derived,public,all
T00112,6.4,10.066666666666666,L0078,L0078,220.0,222.29999999999998,0.0,official_public_fixed_time_revised_derived,public,all
T00113,6.216666666666667,9.433333333333334,L0077,L0077,193.0,205.2,0.0,official_public_fixed_time_revised_derived,public,all
T00114,8.95,12.916666666666666,L0041,L0041,238.0,259.34999999999997,0.0,official_public_fixed_time_revised_derived,public,all
T00115,11.65,14.85,L0074,L0074,192.0,215.64999999999998,0.0,official_public_fixed_time_revised_derived,public,all
T00116,11.383333333333333,16.15,L0060,L0060,286.0,289.75,0.0,official_public_fixed_time_revised_derived,public,all
T00117,18.616666666666667,22.233333333333334,L0011,L0011,217.0,242.25,0.0,official_public_fixed_time_revised_derived,public,all
T00118,14.383333333333333,17.85,L0012,L0012,208.0,219.45,0.0,official_public_fixed_time_revised_derived,public,all
T00119,16.233333333333334,20.35,L0074,L0074,247.0,267.9,0.0,official_public_fixed_time_revised_derived,public,all
T00120,18.4,22.75,L0011,L0011,261.0,284.05,0.0,official_public_fixed_time_revised_derived,public,all
T00121,15.783333333333333,19.016666666666666,L0009,L0009,194.0,210.89999999999998,0.0,official_public_fixed_time_revised_derived,public,all
T00122,18.6,21.783333333333335,L0034,L0034,191.0,187.14999999999998,0.0,official_public_fixed_time_revised_derived,public,all
T00123,19.216666666666665,23.883333333333333,L0008,L0008,280.0,268.84999999999997,0.0,official_public_fixed_time_revised_derived,public,all
T00124,13.633333333333333,17.433333333333334,L0009,L0009,228.0,243.2,0.0,official_public_fixed_time_revised_derived,public,all
T00125,15.216666666666667,18.833333333333332,L0042,L0042,217.0,228.95,0.0,official_public_fixed_time_revised_derived,public,all
T00126,14.933333333333334,19.5,L0015,L0015,274.0,292.59999999999997,0.0,official_public_fixed_time_revised_derived,public,all
T00127,8.45,12.733333333333333,L0017,L0017,257.0,259.34999999999997,0.0,official_public_fixed_time_revised_derived,public,all
T00128,9.85,13.516666666666667,L0038,L0038,220.0,229.89999999999998,0.0,official_public_fixed_time_revised_derived,public,all
T00129,14.866666666666667,19.333333333333332,L0052,L0052,268.0,268.84999999999997,0.0,official_public_fixed_time_revised_derived,public,all
T00130,8.416666666666666,13.25,L0032,L0032,290.0,303.05,0.0,official_public_fixed_time_revised_derived,public,all
T00131,14.8,18.1,L0023,L0023,198.0,215.64999999999998,0.0,official_public_fixed_time_revised_derived,public,all
T00132,18.666666666666668,23.0,L0036,L0036,260.0,280.25,0.0,official_public_fixed_time_revised_derived,public,all
T00133,15.083333333333334,19.9,L0009,L0009,289.0,301.15,0.0,official_public_fixed_time_revised_derived,public,all
T00134,16.483333333333334,20.366666666666667,L0051,L0051,233.0,241.29999999999998,0.0,official_public_fixed_time_revised_derived,public,all
T00135,11.216666666666667,15.55,L0013,L0013,260.0,265.05,0.0,official_public_fixed_time_revised_derived,public,all
T00136,11.616666666666667,14.9,L0058,L0058,197.0,206.14999999999998,0.0,official_public_fixed_time_revised_derived,public,all
T00137,14.566666666666666,18.9,L0052,L0052,260.0,261.25,0.0,official_public_fixed_time_revised_derived,public,all
T00138,19.966666666666665,24.05,L0054,L0054,245.0,261.25,0.0,official_public_fixed_time_revised_derived,public,all
T00139,6.866666666666666,10.183333333333334,L0042,L0042,199.0,211.85,0.0,official_public_fixed_time_revised_derived,public,all
T00140,12.233333333333333,17.2,L0038,L0038,298.0,304.0,0.0,official_public_fixed_time_revised_derived,public,all
T00141,17.583333333333332,21.666666666666668,L0066,L0066,245.0,263.15,0.0,official_public_fixed_time_revised_derived,public,all
T00142,19.783333333333335,23.05,L0021,L0021,196.0,218.5,0.0,official_public_fixed_time_revised_derived,public,all
T00143,11.816666666666666,16.3,L0060,L0060,269.0,273.59999999999997,0.0,official_public_fixed_time_revised_derived,public,all
T00144,11.033333333333333,15.65,L0053,L0053,277.0,285.0,0.0,official_public_fixed_time_revised_derived,public,all
T00145,14.35,18.683333333333334,L0004,L0004,260.0,274.55,0.0,official_public_fixed_time_revised_derived,public,all
T00146,10.116666666666667,13.85,L0062,L0062,224.0,241.29999999999998,0.0,official_public_fixed_time_revised_derived,public,all
T00147,12.266666666666667,16.116666666666667,L0052,L0052,231.0,233.7,0.0,official_public_fixed_time_revised_derived,public,all
T00148,12.983333333333333,16.25,L0078,L0078,196.0,199.5,0.0,official_public_fixed_time_revised_derived,public,all
T00149,6.7,11.683333333333334,L0060,L0060,299.0,302.09999999999997,0.0,official_public_fixed_time_revised_derived,public,all
T00150,12.483333333333333,16.633333333333333,L0049,L0049,249.0,269.8,0.0,official_public_fixed_time_revised_derived,public,all
T00151,6.266666666666667,9.466666666666667,L0060,L0060,192.0,200.45,0.0,official_public_fixed_time_revised_derived,public,all
T00152,13.45,17.216666666666665,L0077,L0077,226.0,236.54999999999998,0.0,official_public_fixed_time_revised_derived,public,all
T00153,8.333333333333334,12.05,L0050,L0050,223.0,230.85,0.0,official_public_fixed_time_revised_derived,public,all
T00154,17.15,20.383333333333333,L0073,L0073,194.0,217.54999999999998,0.0,official_public_fixed_time_revised_derived,public,all
T00155,16.75,20.166666666666668,L0021,L0021,205.0,227.04999999999998,0.0,official_public_fixed_time_revised_derived,public,all
T00156,12.1,15.85,L0052,L0052,225.0,228.0,0.0,official_public_fixed_time_revised_derived,public,all
T00157,9.916666666666666,14.483333333333333,L0022,L0022,274.0,281.2,0.0,official_public_fixed_time_revised_derived,public,all
T00158,14.566666666666666,17.566666666666666,L0016,L0016,180.0,187.14999999999998,0.0,official_public_fixed_time_revised_derived,public,all
T00159,18.95,23.5,L0027,L0027,273.0,276.45,0.0,official_public_fixed_time_revised_derived,public,all
T00160,16.95,20.5,L0058,L0058,213.0,221.35,0.0,official_public_fixed_time_revised_derived,public,all
T00161,6.966666666666667,11.616666666666667,L0027,L0027,279.0,282.15,0.0,official_public_fixed_time_revised_derived,public,all
T00162,6.416666666666667,9.466666666666667,L0043,L0043,183.0,188.1,0.0,official_public_fixed_time_revised_derived,public,all
T00163,7.683333333333334,11.066666666666666,L0042,L0042,203.0,215.64999999999998,0.0,official_public_fixed_time_revised_derived,public,all
T00164,10.45,13.7,L0048,L0048,195.0,208.04999999999998,0.0,official_public_fixed_time_revised_derived,public,all
T00165,16.016666666666666,19.266666666666666,L0068,L0068,195.0,220.39999999999998,0.0,official_public_fixed_time_revised_derived,public,all
T00166,19.933333333333334,23.95,L0037,L0037,241.0,253.64999999999998,0.0,official_public_fixed_time_revised_derived,public,all
T00167,5.866666666666666,10.75,L0038,L0038,293.0,299.25,0.0,official_public_fixed_time_revised_derived,public,all
T00168,17.833333333333332,21.7,L0038,L0038,232.0,241.29999999999998,0.0,official_public_fixed_time_revised_derived,public,all
T00169,12.833333333333334,16.516666666666666,L0027,L0027,221.0,227.04999999999998,0.0,official_public_fixed_time_revised_derived,public,all
T00170,19.133333333333333,22.966666666666665,L0024,L0024,230.0,247.0,0.0,official_public_fixed_time_revised_derived,public,all
T00171,16.633333333333333,20.266666666666666,L0078,L0078,218.0,220.39999999999998,0.0,official_public_fixed_time_revised_derived,public,all
T00172,18.616666666666667,22.45,L0043,L0043,230.0,232.75,0.0,official_public_fixed_time_revised_derived,public,all
T00173,13.05,16.416666666666668,L0005,L0005,202.0,208.04999999999998,0.0,official_public_fixed_time_revised_derived,public,all
T00174,18.683333333333334,22.9,L0008,L0008,253.0,243.2,0.0,official_public_fixed_time_revised_derived,public,all
T00175,10.75,13.883333333333333,L0030,L0030,188.0,199.5,0.0,official_public_fixed_time_revised_derived,public,all
T00176,14.366666666666667,18.366666666666667,L0067,L0067,240.0,251.75,0.0,official_public_fixed_time_revised_derived,public,all
T00177,18.2,21.783333333333335,L0027,L0027,215.0,221.35,0.0,official_public_fixed_time_revised_derived,public,all
T00178,16.0,19.783333333333335,L0040,L0040,227.0,242.25,0.0,official_public_fixed_time_revised_derived,public,all
T00179,10.95,15.083333333333334,L0022,L0022,248.0,256.5,0.0,official_public_fixed_time_revised_derived,public,all
T00180,5.866666666666666,9.166666666666666,L0069,L0069,198.0,206.14999999999998,0.0,official_public_fixed_time_revised_derived,public,all
T00181,12.083333333333334,16.283333333333335,L0060,L0060,252.0,257.45,0.0,official_public_fixed_time_revised_derived,public,all
T00182,14.766666666666667,17.85,L0016,L0016,185.0,191.89999999999998,0.0,official_public_fixed_time_revised_derived,public,all
T00183,10.7,13.9,L0057,L0057,192.0,206.14999999999998,0.0,official_public_fixed_time_revised_derived,public,all
T00184,19.233333333333334,23.566666666666666,L0062,L0062,260.0,275.5,0.0,official_public_fixed_time_revised_derived,public,all
T00185,14.683333333333334,19.516666666666666,L0017,L0017,290.0,290.7,0.0,official_public_fixed_time_revised_derived,public,all
T00186,8.2,13.033333333333333,L0076,L0076,290.0,305.9,0.0,official_public_fixed_time_revised_derived,public,all
T00187,15.05,19.666666666666668,L0067,L0067,277.0,286.9,0.0,official_public_fixed_time_revised_derived,public,all
T00188,16.7,20.516666666666666,L0076,L0076,229.0,247.95,0.0,official_public_fixed_time_revised_derived,public,all
T00189,12.133333333333333,16.283333333333335,L0050,L0050,249.0,255.54999999999998,0.0,official_public_fixed_time_revised_derived,public,all
T00190,13.05,16.916666666666668,L0027,L0027,232.0,237.5,0.0,official_public_fixed_time_revised_derived,public,all
T00191,11.05,15.816666666666666,L0005,L0005,286.0,287.84999999999997,0.0,official_public_fixed_time_revised_derived,public,all
T00192,15.416666666666666,19.9,L0039,L0039,269.0,280.25,0.0,official_public_fixed_time_revised_derived,public,all
T00193,13.05,16.516666666666666,L0011,L0011,208.0,233.7,0.0,official_public_fixed_time_revised_derived,public,all
T00194,12.916666666666666,16.45,L0059,L0059,212.0,239.39999999999998,0.0,official_public_fixed_time_revised_derived,public,all
T00195,17.0,21.4,L0004,L0004,264.0,278.34999999999997,0.0,official_public_fixed_time_revised_derived,public,all
T00196,15.666666666666666,19.2,L0038,L0038,212.0,222.29999999999998,0.0,official_public_fixed_time_revised_derived,public,all
T00197,7.516666666666667,11.55,L0068,L0068,242.0,265.05,0.0,official_public_fixed_time_revised_derived,public,all
T00198,15.583333333333334,20.066666666666666,L0052,L0052,269.0,269.8,0.0,official_public_fixed_time_revised_derived,public,all
T00199,14.2,18.766666666666666,L0063,L0063,274.0,296.4,0.0,official_public_fixed_time_revised_derived,public,all
T00200,11.433333333333334,15.383333333333333,L0049,L0049,237.0,258.4,0.0,official_public_fixed_time_revised_derived,public,all
T00201,17.133333333333333,20.766666666666666,L0074,L0074,218.0,240.35,0.0,official_public_fixed_time_revised_derived,public,all
T00202,14.8,19.2,L0036,L0036,264.0,284.05,0.0,official_public_fixed_time_revised_derived,public,all
T00203,5.516666666666667,9.866666666666667,L0071,L0071,261.0,270.75,0.0,official_public_fixed_time_revised_derived,public,all
T00204,12.166666666666666,16.383333333333333,L0032,L0032,253.0,267.9,0.0,official_public_fixed_time_revised_derived,public,all
T00205,14.183333333333334,18.35,L0047,L0047,250.0,254.6,0.0,official_public_fixed_time_revised_derived,public,all
T00206,13.6,18.366666666666667,L0024,L0024,286.0,300.2,0.0,official_public_fixed_time_revised_derived,public,all
T00207,12.466666666666667,17.366666666666667,L0017,L0017,294.0,294.5,0.0,official_public_fixed_time_revised_derived,public,all
T00208,17.5,22.316666666666666,L0056,L0056,289.0,299.25,0.0,official_public_fixed_time_revised_derived,public,all
T00209,6.716666666666667,10.683333333333334,L0022,L0022,238.0,247.0,0.0,official_public_fixed_time_revised_derived,public,all
T00210,18.616666666666667,22.833333333333332,L0016,L0016,253.0,256.5,0.0,official_public_fixed_time_revised_derived,public,all
T00211,16.733333333333334,20.6,L0036,L0036,232.0,253.64999999999998,0.0,official_public_fixed_time_revised_derived,public,all
T00212,12.016666666666667,16.95,L0064,L0064,296.0,292.59999999999997,0.0,official_public_fixed_time_revised_derived,public,all
T00213,10.4,14.0,L0053,L0053,216.0,227.04999999999998,0.0,official_public_fixed_time_revised_derived,public,all
T00214,5.383333333333334,8.533333333333333,L0044,L0044,189.0,206.14999999999998,0.0,official_public_fixed_time_revised_derived,public,all
T00215,10.083333333333334,14.783333333333333,L0044,L0044,282.0,294.5,0.0,official_public_fixed_time_revised_derived,public,all
T00216,7.283333333333333,12.066666666666666,L0007,L0007,287.0,294.5,0.0,official_public_fixed_time_revised_derived,public,all
T00217,13.65,18.583333333333332,L0019,L0019,296.0,303.05,0.0,official_public_fixed_time_revised_derived,public,all
T00218,10.983333333333333,14.633333333333333,L0012,L0012,219.0,229.89999999999998,0.0,official_public_fixed_time_revised_derived,public,all
T00219,11.85,15.6,L0035,L0035,225.0,230.85,0.0,official_public_fixed_time_revised_derived,public,all
T00220,12.1,15.766666666666667,L0024,L0024,220.0,237.5,0.0,official_public_fixed_time_revised_derived,public,all
T00221,11.816666666666666,15.183333333333334,L0069,L0069,202.0,209.95,0.0,official_public_fixed_time_revised_derived,public,all
T00222,6.166666666666667,10.466666666666667,L0037,L0037,258.0,269.8,0.0,official_public_fixed_time_revised_derived,public,all
T00223,12.95,17.933333333333334,L0078,L0078,299.0,297.34999999999997,0.0,official_public_fixed_time_revised_derived,public,all
T00224,5.483333333333333,10.033333333333333,L0024,L0024,273.0,287.84999999999997,0.0,official_public_fixed_time_revised_derived,public,all
T00225,5.466666666666667,8.983333333333333,L0042,L0042,211.0,223.25,0.0,official_public_fixed_time_revised_derived,public,all
T00226,9.1,12.383333333333333,L0045,L0045,197.0,224.2,0.0,official_public_fixed_time_revised_derived,public,all
T00227,6.583333333333333,11.533333333333333,L0060,L0060,297.0,300.2,0.0,official_public_fixed_time_revised_derived,public,all
T00228,8.333333333333334,11.7,L0064,L0064,202.0,203.29999999999998,0.0,official_public_fixed_time_revised_derived,public,all
T00229,15.483333333333333,19.25,L0073,L0073,226.0,247.95,0.0,official_public_fixed_time_revised_derived,public,all
T00230,18.733333333333334,22.5,L0025,L0025,226.0,242.25,0.0,official_public_fixed_time_revised_derived,public,all
T00231,10.4,14.916666666666666,L0066,L0066,271.0,287.84999999999997,0.0,official_public_fixed_time_revised_derived,public,all
T00232,13.0,17.283333333333335,L0040,L0040,257.0,270.75,0.0,official_public_fixed_time_revised_derived,public,all
T00233,15.866666666666667,20.383333333333333,L0047,L0047,271.0,274.55,0.0,official_public_fixed_time_revised_derived,public,all
T00234,16.4,21.366666666666667,L0020,L0020,298.0,305.9,0.0,official_public_fixed_time_revised_derived,public,all
T00235,17.283333333333335,22.25,L0027,L0027,298.0,300.2,0.0,official_public_fixed_time_revised_derived,public,all
T00236,14.8,18.1,L0046,L0046,198.0,195.7,0.0,official_public_fixed_time_revised_derived,public,all
T00237,9.366666666666667,13.683333333333334,L0060,L0060,259.0,264.09999999999997,0.0,official_public_fixed_time_revised_derived,public,all
